w_out,LCOH,LCOH_i
951.3852163,0.045681961,0.977665108
120.8695257,0.224484855,4.804325452
689.3931594,0.052915874,1.132482097
910.8289624,0.063927889,1.368156376
1756.442242,0.025411814,0.543852385
3656.392096,0.018952756,0.405618481
1882.943337,0.043597564,0.933055767
2819.932722,0.027889684,0.596882659
5643.296963,0.012835412,0.274697805
681.1841471,0.058542831,1.252907741
1861.8737,0.038607218,0.826254578
911.5151815,0.037175637,0.795616529
1799.367751,0.021984476,0.470502014
5374.426459,0.012078748,0.258504025
4423.876057,0.016109668,0.344771974
595.400053,0.062059859,1.328177613
298.8159022,0.096375708,2.062590213
3302.654678,0.022320613,0.477695874
620.1078613,0.031671935,0.677828726
3456.408971,0.017982228,0.384847688
2024.517495,0.028896426,0.618428518
2760.609412,0.013166317,0.281779676
2815.573251,0.019333671,0.413770668
1453.889792,0.045396904,0.971564433
2478.313601,0.019674447,0.421063811
1806.718567,0.04377061,0.936759208
7494.536923,0.011011847,0.235670683
3253.733276,0.016519911,0.353551819
118.6863161,0.345237761,7.388625666
3127.262117,0.012173207,0.260525579
6494.201488,0.012817411,0.27431255
712.1380749,0.101162454,2.165034043
1209.678816,0.022821726,0.488420464
1468.704394,0.04023858,0.86116828
1424.038509,0.052001753,1.112918489
1270.389604,0.057288245,1.226057641
5084.00092,0.010673603,0.228431732
2642.233284,0.012323837,0.2637493
2165.682029,0.029771653,0.637159727
2994.714927,0.019376394,0.414684998
641.622379,0.047780863,1.022584874
658.2563523,0.067552225,1.445722812
913.5346479,0.093758265,2.006572874
926.2459823,0.039259779,0.840220413
2662.061827,0.014144327,0.302710619
1789.671853,0.024911189,0.53313823
1400.062973,0.023830878,0.510017895
2422.986415,0.017980629,0.384813451
3487.225279,0.014618664,0.312862182
756.856386,0.057020028,1.220317387
1395.586988,0.018790889,0.402154282
456.317149,0.073990971,1.583521999
2132.334529,0.047558236,1.017820313
1233.125694,0.037616905,0.805060341
2149.496939,0.026861871,0.574885874
1055.460515,0.041553676,0.889313379
674.5809524,0.126827026,2.714295837
1804.420803,0.039962612,0.855262127
5302.336654,0.017187021,0.367829007
1864.190535,0.025961252,0.555611218
772.5203585,0.056876644,1.217248758
894.5705697,0.03416988,0.731288633
1630.561521,0.038398295,0.821783301
1880.895728,0.029048555,0.621684314
2403.743349,0.022737338,0.486614437
942.0349326,0.041125302,0.880145509
809.4986095,0.040493225,0.866618076
1637.704667,0.014742951,0.315522113
784.7526419,0.035897223,0.768256479
1623.159339,0.04721844,1.010548139
1029.943029,0.045042477,0.963979154
2353.592493,0.038848524,0.83141891
1779.218536,0.015763153,0.337356017
1847.576785,0.043455418,0.930013618
4982.34581,0.014789138,0.316510586
2374.989378,0.030104587,0.644285045
1097.595758,0.058487073,1.251714427
2033.388344,0.017634476,0.377405248
2562.420242,0.015045043,0.32198735
2483.176012,0.015490491,0.331520623
2353.142896,0.023423742,0.501304563
6997.412402,0.012985789,0.277916103
1498.766528,0.028614872,0.612402818
4181.394183,0.015929703,0.340920459
1791.760243,0.025855345,0.553344648
2345.670204,0.013867161,0.296778849
803.680162,0.022542426,0.482443015
1112.593804,0.033022886,0.706741178
2147.504551,0.018273469,0.391080689
2259.693385,0.028311926,0.605919305
469.3815529,0.1066807,2.283133091
1647.25411,0.023052191,0.493352788
409.2242406,0.036447593,0.780035249
525.008631,0.05048448,1.080446489
2533.463661,0.009990124,0.2138042
1652.405947,0.018939001,0.40532412
1143.988896,0.0243599,0.521339792
1148.99033,0.076848935,1.644686874
2728.611569,0.030046026,0.643031736
3465.156683,0.021123345,0.452072483
451.4595886,0.088498984,1.89401606
3707.05769,0.01224841,0.262135046
1574.495501,0.027085659,0.579675275
746.2249592,0.047331642,1.012970851
2660.983769,0.014403653,0.308260605
2896.3713,0.015285654,0.327136795
2063.579014,0.029753771,0.636777021
1383.792832,0.017459108,0.373652091
1056.469848,0.028784716,0.616037748
2038.406575,0.021226298,0.454275834
1062.85604,0.069716739,1.492046774
3436.790122,0.019147532,0.40978699
1807.518783,0.033890514,0.725309781
2057.281369,0.016838133,0.360362258
1624.207936,0.041065784,0.878871723
6523.966151,0.010205491,0.218413404
1087.609431,0.027259966,0.583405731
5792.31647,0.016318065,0.349232006
865.9614323,0.03874763,0.829259624
474.7544032,0.071121634,1.522113722
338.4016129,0.094112821,2.014160925
4804.662174,0.009239706,0.197744104
187.0489618,0.145073421,3.10479711
2162.321676,0.021297999,0.455810353
2481.264663,0.028346055,0.606649714
119.7486704,0.26955792,5.768959231
1369.058143,0.059103467,1.264906221
2054.359921,0.023493053,0.502787909
2010.721407,0.023467074,0.502231916
1677.214629,0.019847498,0.424767352
2372.784747,0.011461103,0.245285441
1510.397452,0.022922636,0.490580111
640.0258312,0.038711315,0.828482414
1762.654724,0.026783268,0.573203638
1717.555344,0.022038678,0.47166203
352.6998973,0.172464087,3.691000004
2287.633019,0.022064512,0.472214904
2527.488312,0.025948729,0.555343209
2553.84503,0.015870478,0.339652947
1723.783579,0.028872174,0.617909471
4457.563112,0.016232767,0.347406494
1316.12594,0.025747108,0.551028208
2492.702019,0.027210237,0.582341451
3079.93058,0.011868946,0.254013927
832.8633621,0.027589055,0.590448732
1619.673732,0.020893968,0.447163448
3402.186569,0.012097276,0.258900538
2165.887788,0.018481603,0.395535073
6819.68251,0.012286816,0.262956985
1230.263291,0.062145136,1.33000268
1252.56706,0.019117299,0.409139958
2736.906493,0.014880619,0.318468422
1561.857089,0.022600568,0.483687344
1412.285682,0.058815151,1.25873581
174.1282889,0.187319873,4.008936976
3788.859619,0.013544075,0.2898643
244.0011069,0.126344877,2.703977097
2668.330803,0.016695293,0.357305258
3958.702314,0.015019767,0.321446396
1987.160579,0.016372433,0.350395565
3545.521945,0.015889238,0.340054437
2415.951917,0.0311545,0.666754802
5079.997712,0.012885066,0.275760468
1294.105955,0.022848676,0.488997252
4044.863887,0.011383626,0.243627327
2843.022668,0.014543457,0.311252631
3285.571406,0.020249605,0.433373079
2842.246043,0.019618726,0.419871285
1954.962834,0.014591046,0.312271103
1499.841657,0.01440818,0.308357484
1265.951635,0.035412464,0.757881872
2746.559798,0.013525098,0.289458152
271.4048722,0.132852917,2.843259297
2414.931739,0.014667484,0.313907005
725.1864238,0.045243569,0.968282817
4180.134161,0.011353119,0.242974419
1820.644137,0.024715686,0.528954158
127.0935393,0.139888709,2.993836206
1172.315037,0.027510992,0.588778065
518.6530826,0.039326186,0.841641608
3248.62242,0.015328515,0.328054094
834.0789896,0.045433746,0.972352902
1394.583832,0.041590177,0.890094548
1911.611556,0.040369786,0.863976289
415.9606819,0.084274974,1.80361568
1097.287452,0.048537919,1.038787054
5431.453269,0.01347725,0.288434131
2535.617147,0.023290938,0.498462347
2346.565244,0.020184775,0.431985623
1809.611301,0.024120584,0.516218063
2758.002622,0.020309424,0.434653296
3070.943583,0.01319389,0.282369783
726.1577298,0.035906037,0.768445106
933.1294419,0.040790793,0.872986498
1335.197855,0.015239676,0.326152791
2489.965792,0.011149859,0.238624345
4055.978634,0.016557903,0.35436491
4383.523343,0.019532785,0.418032022
2629.407986,0.015914188,0.340588411
1611.604296,0.047612535,1.01898239
258.5090106,0.103747478,2.220357576
1298.731017,0.055081905,1.178838547
2953.58267,0.015824052,0.338659364
393.5816,0.118050154,2.526457108
2413.030796,0.031398962,0.671986673
2716.119738,0.030686516,0.656739229
22.26524292,0.578676756,12.38458367
3211.950526,0.02752538,0.589086004
4701.614407,0.018302959,0.391711813
1876.49689,0.01297575,0.277701261
1555.26942,0.020602038,0.440915693
1400.340291,0.055811159,1.1944457
489.2900251,0.091920181,1.967235017
3363.498291,0.011327267,0.242421147
653.5673347,0.066891596,1.431584308
941.6102566,0.05303062,1.134937837
2601.711758,0.02128151,0.455457455
1548.925977,0.028601306,0.612112478
3424.117355,0.012798221,0.273901858
7412.492443,0.012405306,0.265492872
6967.496158,0.009347588,0.200052937
899.4759541,0.038481376,0.823561375
1788.016962,0.042498554,0.90953524
1376.791551,0.046695873,0.999364397
1898.448988,0.033856261,0.724576709
2642.049145,0.015615961,0.334205882
1795.405833,0.029888859,0.639668118
1669.372408,0.028402666,0.607861271
3286.703119,0.017357793,0.371483809
5828.281294,0.015788675,0.337902229
2996.537889,0.017871548,0.382478954
728.7584927,0.033390541,0.714609573
1384.867128,0.032374625,0.692867392
2959.024762,0.015535388,0.332481485
1839.323838,0.040960597,0.876620565
125.2136067,0.259376657,5.551064347
2722.572481,0.010839393,0.231979891
3114.361004,0.014988544,0.320778189
1161.043515,0.031119633,0.666008606
5535.590703,0.010859183,0.232403432
1593.15989,0.042395042,0.907319905
745.0167225,0.074497788,1.594368669
2573.638194,0.013214643,0.282813932
979.3776205,0.050374688,1.078096755
1596.076855,0.026622691,0.569767033
1059.010287,0.071543561,1.531143607
2196.961723,0.020151901,0.431282061
3155.58123,0.030626199,0.655448346
2919.196256,0.016049058,0.343474829
195.1578087,0.094677775,2.026251819
1192.248753,0.045711795,0.978303589
4116.543498,0.013937495,0.298284095
1833.793499,0.042671955,0.913246288
2954.519282,0.024199994,0.517917549
5536.813024,0.013616392,0.291411998
816.2826565,0.039495101,0.845256662
923.5919221,0.078194195,1.67347753
5059.799001,0.016257643,0.347938881
7717.623695,0.00836827,0.179094015
2758.701237,0.018117543,0.387743639
2688.238361,0.022010526,0.471059527
2264.873046,0.015226948,0.325880392
26.84384497,0.623242906,13.33836866
1923.366913,0.046379329,0.992589851
2456.812045,0.015466877,0.331015245
1584.203063,0.033807995,0.723543746
6155.999776,0.011124445,0.238080442
1605.61088,0.019408787,0.415378267
1970.227923,0.026373765,0.564439648
4014.864599,0.013303944,0.284725122
7091.949631,0.00815125,0.174449433
651.1696227,0.064261879,1.375304268
4691.352221,0.013170609,0.281871536
175.4069826,0.09796172,2.096533345
1759.801559,0.038264766,0.81892558
28.79125806,0.553376878,11.84312687
1173.96241,0.044901589,0.960963923
2418.1278,0.013176132,0.281989732
3037.072391,0.011022114,0.235890395
416.3640589,0.1003169,2.146937865
2102.669814,0.018947741,0.405511152
3512.548692,0.012117488,0.259333122
765.4576769,0.06370012,1.363281769
454.5563228,0.04407829,0.943344044
1579.898224,0.062728197,1.3424811
1322.283577,0.044750531,0.957731041
1673.894172,0.033759143,0.722498219
912.3165843,0.040307263,0.862638203
6848.38658,0.008989649,0.192392491
2657.354494,0.01213707,0.259752193
554.1379692,0.028275826,0.605146702
1881.374645,0.011094889,0.237447901
63.61736589,0.382375927,8.183440257
3983.128095,0.015041851,0.321919038
684.3966492,0.042336032,0.906057002
2064.551383,0.030373074,0.650031088
2509.479138,0.018241874,0.390404516
509.7765394,0.070212993,1.502667378
603.6805125,0.060949844,1.304421567
2907.09192,0.025399252,0.543583552
872.5598336,0.042729103,0.914469345
1415.135729,0.04889782,1.046489486
2052.552097,0.032290872,0.69107494
476.4828247,0.073455873,1.572070061
1368.652838,0.03682177,0.788043214
1300.10514,0.033914531,0.725823766
2602.830462,0.01404681,0.300623617
2255.6007,0.044235565,0.946709968
1963.807479,0.028879238,0.618060658
477.7230916,0.105583332,2.259647711
316.5664942,0.144610552,3.094890985
1849.009804,0.043856811,0.938604045
3008.788652,0.016135848,0.34533228
456.9805058,0.141498909,3.028296979
1795.255645,0.021595549,0.462178384
2818.895169,0.021384467,0.457660888
4738.704138,0.022547677,0.482555393
353.6865842,0.128649567,2.75330105
550.8050083,0.035326858,0.756049777
1202.919693,0.034208716,0.732119782
289.9090184,0.098364472,2.105152877
757.8532801,0.07951442,1.701732403
1757.666085,0.024762811,0.529962723
839.0965851,0.023097884,0.494330677
9345.528463,0.00831802,0.178018581
537.0442745,0.118618499,2.538620576
2448.459855,0.012806537,0.274079836
6873.298806,0.010929951,0.233917975
6235.410917,0.006891208,0.147482577
4013.379574,0.019617521,0.419845504
3034.285384,0.026178877,0.560268738
507.6175222,0.10431166,2.232431945
2130.018132,0.045663344,0.977266671
3535.395966,0.016398074,0.350944327
5969.064517,0.016876613,0.361185793
425.8950853,0.129718544,2.77617883
1058.337883,0.039298222,0.841043153
2061.311938,0.027361198,0.585572239
1330.263244,0.018476746,0.395431142
959.4218627,0.034112948,0.730070206
5304.21235,0.015638994,0.334698817
3078.872865,0.023272739,0.49807285
1283.734094,0.041981319,0.898465598
1330.112476,0.040712839,0.871318147
1947.885499,0.044632424,0.955203379
2235.171911,0.017477537,0.374046504
2261.538047,0.032049358,0.685906173
3922.6456,0.010442931,0.223494986
5418.762317,0.016533785,0.353848751
486.7324682,0.064249337,1.375035849
186.9343968,0.068473854,1.465447105
2096.357915,0.018040872,0.386102754
861.7570944,0.019589983,0.419256135
1937.03226,0.027985633,0.598936132
1674.776144,0.051859504,1.10987413
1689.937479,0.037343741,0.799214208
3800.709605,0.017351618,0.371351643
941.3347955,0.077912594,1.667450841
3899.081951,0.014341526,0.306930988
1934.004443,0.035939278,0.769156502
2637.882225,0.009812765,0.210008448
757.1844466,0.028159114,0.602648892
2430.97168,0.015876125,0.339773806
229.5111995,0.092025327,1.969485287
2065.61831,0.010523852,0.225226822
23.37698241,0.536115127,11.47369852
3351.398763,0.023557644,0.504170255
1290.23894,0.056707081,1.213619828
1472.002145,0.015370548,0.328953661
27.72464073,0.585963903,12.54053996
5141.300767,0.018009862,0.38543909
2157.998388,0.03198165,0.684457105
891.937102,0.031997557,0.684797549
1445.450171,0.039356009,0.84227987
399.8511589,0.134608983,2.880841845
4286.172579,0.008465935,0.181184201
2986.161711,0.015993827,0.342292801
1672.000925,0.03749902,0.802537409
1735.321333,0.021105255,0.451685329
2012.123977,0.031262168,0.669059071
2234.532667,0.035078916,0.750743426
213.5418213,0.080816404,1.729596888
4955.756264,0.008903242,0.190543238
2055.352472,0.013300712,0.284655955
938.4754673,0.083894299,1.795468625
843.9195249,0.05170114,1.106484904
7766.52501,0.012126526,0.259526537
3524.91999,0.014720123,0.315033544
1931.251689,0.037685485,0.806528054
477.2230528,0.084439739,1.807141897
3840.776329,0.016527623,0.353716868
735.2626916,0.030152915,0.64531933
1376.134128,0.018293055,0.391499862
139.4022527,0.299789529,6.415962736
3062.599559,0.026987773,0.577580371
2906.185048,0.015068828,0.322496388
4594.559857,0.020932929,0.447997276
1226.814975,0.058855243,1.259593853
2496.744174,0.027482834,0.588175441
1737.578911,0.027187,0.58184414
2014.132747,0.022643701,0.484610451
1419.897654,0.043863376,0.938744541
4369.377559,0.010463681,0.223939058
1775.638641,0.051226642,1.096329915
788.7435127,0.065332301,1.398212967
2782.226955,0.030781627,0.658774751
510.8248693,0.034171945,0.731332836
1161.235528,0.03195791,0.683949031
1034.187761,0.029429376,0.629834462
941.7048003,0.046355644,0.992082956
1138.555414,0.059517783,1.273773228
1723.575775,0.025883213,0.55394107
773.7441707,0.043903578,0.939604935
226.813425,0.128096555,2.741465738
2552.9015,0.030092552,0.644027463
2491.982751,0.022460816,0.480696448
962.0575985,0.055691658,1.191888203
282.9266463,0.104677886,2.240269769
1551.411822,0.018434107,0.394518601
43.08988944,0.509702579,10.90842888
3967.418981,0.008041748,0.172105927
1793.223847,0.02709205,0.579812057
443.5773224,0.085839367,1.837096118
2136.341845,0.025137177,0.537974721
1406.652859,0.037641307,0.80558258
1851.862869,0.034747968,0.743660629
1587.188914,0.014525844,0.310875671
2074.423277,0.019277581,0.412570261
983.0319771,0.036728326,0.786043371
905.3136035,0.050331689,1.077176512
2102.89931,0.022684144,0.485476001
5390.644777,0.010015332,0.214343701
2279.049128,0.037584974,0.804376963
1991.6314,0.021370433,0.457360545
2714.115601,0.017348826,0.371291894
1618.50547,0.026305601,0.562980826
787.6549208,0.040335375,0.86323983
2692.192925,0.01244996,0.26644854
1266.636518,0.027681644,0.592430286
1274.19462,0.046074028,0.98605594
1026.577541,0.09007003,1.927638891
3014.444162,0.02308955,0.494152315
2879.398276,0.019464365,0.416567712
2561.162013,0.022687291,0.485543345
1003.254627,0.038871576,0.831912255
212.2391991,0.109413309,2.34161519
1168.784604,0.087829579,1.879689747
459.6989144,0.119787141,2.563631347
1712.839337,0.019883944,0.425547371
2759.182942,0.028577809,0.611609609
926.616181,0.067966931,1.454598156
2891.630889,0.031892882,0.682557328
1038.292818,0.027847736,0.59598492
593.500303,0.094652337,2.025707391
3636.978812,0.027478695,0.588086869
1496.643923,0.023913586,0.511787988
456.7935294,0.095687023,2.047851282
1208.825671,0.039957321,0.855148878
1941.810771,0.023321437,0.499115067
3191.956403,0.010256162,0.219497846
695.2991968,0.08094444,1.732337066
1292.369674,0.034327789,0.73466814
1739.946848,0.025706474,0.550158569
1091.030016,0.030671364,0.656414958
1715.534147,0.046334173,0.991623445
4886.468734,0.013282238,0.284260583
63.31580688,0.25734225,5.507524863
628.0347324,0.088070631,1.884848647
719.3306171,0.034543008,0.739274158
2726.727916,0.014087013,0.301484009
5556.975872,0.016049698,0.343488537
3470.373875,0.017902419,0.383139648
630.8030048,0.062241577,1.332066657
5593.933485,0.008712728,0.186465954
1328.024748,0.062167791,1.33048754
1413.735915,0.019044971,0.407592038
3050.042248,0.020467203,0.438030005
3009.665336,0.017043177,0.364750516
4549.783061,0.01571391,0.336302133
767.3104767,0.027136479,0.580762911
877.081397,0.033033438,0.706967006
5142.396638,0.017664454,0.378046812
559.8745603,0.047567375,1.018015904
1317.693768,0.026822026,0.574033121
1491.787887,0.016019704,0.342846608
3596.352922,0.011298995,0.241816094
198.9125746,0.134755097,2.883968902
1658.048997,0.021587816,0.462012883
6588.65298,0.008033771,0.171935203
1645.024666,0.040117552,0.858578081
1172.688746,0.037290347,0.798071486
593.802852,0.05635215,1.206023749
4070.341638,0.009499865,0.203311897
3406.599087,0.01553697,0.332515348
1598.212609,0.023660213,0.506365394
903.3776806,0.080003736,1.71220452
2291.811218,0.028937222,0.619301616
779.2494347,0.090252584,1.931545844
7061.86437,0.009133671,0.195474772
3446.352764,0.019380415,0.414771054
196.1403775,0.216363669,4.63051943
1854.850125,0.023814252,0.509662068
546.21293,0.145059451,3.104498138
3316.181104,0.019441225,0.41607249
818.7992259,0.042408023,0.907597721
2197.363383,0.032228845,0.689747463
3254.49664,0.019750382,0.422688937
456.440329,0.071952578,1.539897205
1194.147124,0.064950853,1.390049388
3933.888789,0.015210202,0.325522008
2887.345702,0.017096906,0.365900418
10173.23928,0.010562713,0.226058498
963.2803468,0.072082555,1.542678917
584.3484853,0.127332074,2.725104669
6767.955232,0.00687008,0.147030413
1136.991681,0.093051636,1.991449915
3542.187593,0.017424195,0.37290491
1323.583499,0.033950079,0.72658455
5561.162263,0.012439069,0.266215438
2070.865526,0.01619839,0.346670775
1611.056433,0.033772143,0.722776443
3398.837549,0.015062095,0.322352291
1449.155158,0.059677003,1.277180793
5511.979813,0.011833997,0.253265955
469.0375109,0.040404478,0.864718746
2738.823469,0.016355732,0.350038128
1626.342111,0.02110078,0.451589544
1719.514254,0.036132845,0.773299154
1585.747943,0.055171426,1.180754428
1053.77941,0.021499578,0.460124444
3963.54263,0.019030874,0.407290339
1032.556699,0.038182045,0.817155226
577.2453415,0.065431926,1.400345108
952.3004291,0.021980192,0.470410325
725.5558758,0.05853098,1.252654108
849.3221492,0.063633716,1.361860613
2368.292581,0.016669688,0.356757274
1601.886495,0.051675171,1.105929119
666.4872775,0.070440109,1.507528019
8759.977572,0.011034091,0.236146734
1939.177875,0.029412388,0.629470892
3406.060365,0.015606693,0.33400753
503.4454863,0.078707164,1.684455868
2741.423792,0.019894045,0.425763534
3680.072722,0.012241443,0.261985948
1197.887839,0.052969702,1.133634114
2694.38117,0.017462089,0.373715902
651.3844989,0.04848614,1.037678894
5826.844871,0.012625216,0.270199286
2095.422523,0.027597369,0.590626664
909.4413594,0.060054073,1.285250678
2793.620973,0.018622111,0.398542167
336.2669083,0.110349092,2.361642406
1399.950594,0.019662753,0.420813542
4564.510701,0.015316392,0.327794631
357.2793795,0.084500148,1.808434753
3715.306506,0.011645321,0.249228012
5743.093628,0.01000751,0.214176306
1751.217615,0.046806722,1.001736736
1755.579057,0.028379881,0.607373642
654.2048243,0.047421073,1.014884797
2050.38013,0.02223289,0.475818468
4892.707014,0.012922246,0.276556192
4664.05347,0.015065805,0.322431687
3798.10352,0.011651983,0.249370575
7863.819057,0.011659536,0.249532229
221.3416813,0.154654509,3.309847308
963.8929301,0.027249796,0.583188064
1679.829216,0.038321831,0.820146857
6056.626341,0.012971907,0.277619009
4162.493705,0.018571601,0.39746119
518.8196946,0.073109773,1.564662985
2153.06028,0.012375621,0.26485757
3948.360253,0.013737204,0.293997561
1049.59424,0.039646029,0.84848675
1707.085228,0.018677489,0.399727344
1924.482048,0.019511979,0.417586726
3493.674529,0.012719019,0.272206819
2430.182012,0.019392679,0.415033534
3130.45254,0.015597145,0.333803192
7710.825424,0.008435952,0.180542518
1619.841414,0.033781997,0.722987329
3024.214189,0.012995419,0.278122203
2590.832039,0.018760257,0.401498709
1931.110857,0.025532556,0.546436455
1864.728504,0.034373916,0.73565533
798.1315043,0.039837847,0.852591951
1262.737328,0.021973748,0.470272414
2128.69169,0.013365476,0.286042
1466.642435,0.01392358,0.297986285
2005.877535,0.01897468,0.406087698
640.4100613,0.026138,0.559393907
1303.732217,0.03950206,0.845405593
4786.639104,0.018615,0.398389981
6546.679296,0.01049144,0.224533142
2594.917655,0.021806695,0.466697227
4431.354859,0.018202673,0.389565554
2088.97148,0.015629727,0.334500503
1280.900098,0.033023429,0.706752802
7002.239535,0.011885928,0.25437736
2292.404003,0.011288725,0.241596288
888.8742549,0.043379874,0.928396847
1995.181585,0.034230841,0.732593294
4271.951875,0.011763783,0.251763273
3176.036939,0.010352804,0.221566129
4974.92377,0.009728637,0.208207985
2380.011463,0.036229448,0.775366611
703.1200859,0.085935085,1.839144637
5352.741719,0.010049533,0.215075652
531.2307946,0.073059708,1.563591508
1249.096097,0.02636007,0.564146547
3984.225265,0.020329807,0.435089535
1692.200499,0.023848247,0.510389627
1677.438491,0.032510592,0.695777286
973.5951357,0.014551091,0.311416005
2203.377725,0.016383856,0.350640032
1815.79492,0.012486932,0.267239782
1217.611106,0.022015352,0.471162824
1559.817813,0.0519845,1.112549249
2296.217222,0.024970864,0.53441537
303.8092795,0.090708054,1.941293612
3730.641304,0.013164228,0.281734988
6300.171983,0.014570939,0.311840787
1451.374759,0.02025899,0.433573937
495.45894,0.052500371,1.123589701
3490.235061,0.022288951,0.477018258
1008.522854,0.063067588,1.349744584
932.8844864,0.097394283,2.084389309
406.9192836,0.028889775,0.618286181
2771.124407,0.014789867,0.316526176
1470.866258,0.022277415,0.476771376
374.035521,0.144348272,3.089277799
1677.209039,0.01943365,0.415910365
2509.375949,0.031232199,0.668417693
2005.913166,0.010663604,0.228217731
1040.767117,0.03145694,0.673227493
851.4575066,0.073519117,1.573423589
2196.281529,0.016357014,0.350065576
2446.503421,0.023893747,0.511363389
843.0710619,0.092654716,1.982955189
1878.786972,0.021524159,0.460650527
96.13196725,0.261217627,5.59046398
1663.550503,0.029195058,0.624819694
1559.287008,0.042127782,0.901600137
379.8632444,0.065365394,1.398921219
1790.601925,0.030428813,0.651223985
1923.193751,0.029905777,0.640030205
1349.819376,0.049761456,1.064972635
1175.079046,0.052178398,1.116698973
1275.700928,0.043853211,0.938527
324.8942342,0.124544237,2.665440599
641.0092134,0.052799625,1.129994186
766.4348431,0.062044451,1.327847855
3021.098322,0.016762716,0.358748231
616.2021294,0.077931921,1.667864461
1174.473051,0.023689034,0.506982224
158.3034521,0.139703299,2.989868133
2151.797924,0.016598337,0.355230267
1903.636304,0.027204276,0.582213872
2104.579541,0.014807248,0.316898156
2225.596171,0.011951636,0.255783626
1382.454831,0.026175232,0.560190727
632.1317487,0.102315283,2.189706386
2011.08479,0.026290029,0.562647554
3777.94864,0.016506742,0.353269974
1196.544925,0.027242726,0.583036752
1882.577776,0.018823247,0.402846806
844.764836,0.031921425,0.683168196
1800.225481,0.019143368,0.409697894
2969.519261,0.022831602,0.488631842
1233.703073,0.035294964,0.755367181
6852.508098,0.00976373,0.208959027
3654.654911,0.023899105,0.511478069
4945.473611,0.016105427,0.344681215
4662.867453,0.020869959,0.446649618
1001.383894,0.091506064,1.958372261
983.5497133,0.016918992,0.362092767
1665.360923,0.025516848,0.546100274
2251.129338,0.022644507,0.484627705
1311.290062,0.027715413,0.593153003
4097.110655,0.009417839,0.201556412
1014.756259,0.060892861,1.303202036
4020.786656,0.024443414,0.523127126
386.9992259,0.052103384,1.115093553
1741.20849,0.031337757,0.670676807
2537.772014,0.015812226,0.33840625
2739.112909,0.020793394,0.445011005
2042.278785,0.041085031,0.879283644
3343.049403,0.009931124,0.212541516
1381.204504,0.043290823,0.926491025
4442.833333,0.015747419,0.337019289
1447.363714,0.017426987,0.372964656
2948.256403,0.024589428,0.526252047
3003.515503,0.024896402,0.532821769
883.8369314,0.071326092,1.526489437
2332.671008,0.016113545,0.344854947
1305.073896,0.049513902,1.059674598
3608.991807,0.01349743,0.288866011
3853.605856,0.009059538,0.193888218
2239.351382,0.018223505,0.390011379
655.0733714,0.160982129,3.445268232
101.2026371,0.20732491,4.437075903
1393.913184,0.036197078,0.774673828
1956.2825,0.041800707,0.894600215
3319.000248,0.013050546,0.279302003
233.6383051,0.110094112,2.356185429
5689.153905,0.010230819,0.218955459
4683.505112,0.014098171,0.301722818
4320.353241,0.010701128,0.229020809
957.968097,0.049458803,1.058495395
85.84845372,0.291805282,6.245087409
1610.619813,0.049836701,1.066583
754.96838,0.125757445,2.691405155
2145.356376,0.02510491,0.537284167
1246.6554,0.037283132,0.797917081
9124.244382,0.011073079,0.236981137
3419.756931,0.014658585,0.313716543
2629.039843,0.019342733,0.413964604
1419.527666,0.019328805,0.413666527
1011.32303,0.056763455,1.214826327
5741.10542,0.011569922,0.247614349
1678.27787,0.021836907,0.467343807
8008.066409,0.011745847,0.251379406
4103.476133,0.015695155,0.335900765
2677.023523,0.018022702,0.385713878
2444.083266,0.022344756,0.478212581
749.1217506,0.033000544,0.706263026
3046.857418,0.020364783,0.435838072
585.6840967,0.059163112,1.266182726
4565.130222,0.01106832,0.236879286
2276.223706,0.035782617,0.765803725
1324.323546,0.018080036,0.386940926
2213.85245,0.020170263,0.431675046
876.5086378,0.048047262,1.02828623
3003.142639,0.028444081,0.608747621
513.9901671,0.123950987,2.652744132
1421.819476,0.015818652,0.338543789
932.0945734,0.061080563,1.30721915
1201.455747,0.03630603,0.777005574
1875.052394,0.028705677,0.614346187
1383.839595,0.03339064,0.7146117
1708.447585,0.037972227,0.812664781
2478.445413,0.018695385,0.400110348
675.977669,0.0439274,0.940114756
2675.441774,0.029431128,0.629871969
267.7937782,0.211750684,4.531794366
248.2116447,0.153680681,3.289005886
396.3458446,0.037853163,0.810116621
2842.789807,0.028549013,0.610993339
655.9077322,0.0253525,0.542582984
632.2085623,0.046960708,1.005032281
4781.671912,0.01390642,0.297619047
2336.265115,0.024947618,0.533917872
1361.840701,0.015401636,0.329618994
908.1812004,0.04487445,0.960383116
3547.010945,0.026723425,0.571922915
91.10882159,0.233911092,5.006061608
1750.398735,0.039590568,0.847299799
599.7541696,0.081301535,1.739979452
1991.309411,0.013162953,0.281707684
3114.380578,0.02481976,0.531181516
704.435529,0.051254703,1.096930452
796.6666482,0.044772607,0.95820351
895.5370809,0.046310578,0.991118474
1850.992644,0.011342135,0.242739352
5405.560777,0.011711157,0.250636994
4544.375291,0.013754344,0.294364381
1184.549475,0.037017478,0.792231675
1000.368262,0.025486548,0.545451819
1569.944237,0.057176531,1.223666789
226.1970489,0.279987148,5.992160939
1879.543054,0.010178739,0.217840863
2657.998893,0.015972646,0.341839503
1487.123097,0.062912935,1.346434782
666.5614891,0.021266673,0.455139926
615.3320134,0.048101909,1.029455758
5042.582462,0.017296602,0.37017421
2056.995482,0.01205959,0.258094006
